species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_026072915.1	MGYG000002375	0.715354	0.611098	0.615720	0.525985	-0.139280	-0.139279	competition	0.6626	6	0.0457
akk_GCF_026072915.1	MGYG000002376	0.715354	1.119897	0.596791	0.934293	-0.165740	-0.165733	competition	0.0249	7	0.0314
akk_GCF_026072915.1	MGYG000002377	0.715354	1.371618	0.555826	1.065751	-0.223006	-0.222998	competition	0.7933	7	0.0532
akk_GCF_026072915.1	MGYG000002378	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002379	0.715354	0.416822	0.585732	0.341291	-0.181200	-0.181207	competition	0.0033	6	0.0166
akk_GCF_026072915.1	MGYG000002380	0.715354	0.297893	0.673625	0.280511	-0.058334	-0.058350	competition	0.0003	5	0.0277
akk_GCF_026072915.1	MGYG000002381	0.715354	1.070985	0.514133	0.769736	-0.281289	-0.281282	competition	0.4555	5	0.0558
akk_GCF_026072915.1	MGYG000002382	0.715354	0.969407	0.558984	0.757509	-0.218591	-0.218585	competition	0.7404	4	0.0274
akk_GCF_026072915.1	MGYG000002383	0.715354	0.874482	0.474057	0.579513	-0.337312	-0.337307	competition	1.0000	2	0.1789
akk_GCF_026072915.1	MGYG000002384	0.715354	0.203311	0.729571	0.207345	0.019874	0.019844	mutualism	0.0032	5	0.0196
akk_GCF_026072915.1	MGYG000002385	0.715354	1.422820	0.564331	1.122451	-0.211117	-0.211108	competition	0.9503	7	0.0172
akk_GCF_026072915.1	MGYG000002386	0.715354	0.727191	0.488209	0.496288	-0.317529	-0.317526	competition	0.3011	6	0.0249
akk_GCF_026072915.1	MGYG000002387	0.715354	0.387537	0.598485	0.324220	-0.163373	-0.163381	competition	-0.0000	2	0.0262
akk_GCF_026072915.1	MGYG000002388	0.715354	0.741472	0.486593	0.504360	-0.319788	-0.319785	competition	0.9999	3	0.1345
akk_GCF_026072915.1	MGYG000002389	0.715354	0.671226	0.532283	0.499446	-0.255918	-0.255921	competition	0.3154	4	0.0186
akk_GCF_026072915.1	MGYG000002390	0.715354	0.717658	0.484990	0.486553	-0.322028	-0.322026	competition	0.3374	3	0.1087
akk_GCF_026072915.1	MGYG000002391	0.715354	1.302778	0.503611	0.917169	-0.295998	-0.295990	competition	0.3847	8	0.0491
akk_GCF_026072915.1	MGYG000002392	0.715354	0.541310	0.602532	0.455937	-0.157715	-0.157717	competition	0.6336	2	0.0741
akk_GCF_026072915.1	MGYG000002393	0.715354	0.484411	0.640400	0.433653	-0.104779	-0.104783	competition	0.2600	7	0.0432
akk_GCF_026072915.1	MGYG000002394	0.715354	0.494660	0.666166	0.460645	-0.068761	-0.068764	competition	0.9269	7	0.0079
akk_GCF_026072915.1	MGYG000002395	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002396	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002397	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002398	0.715354	0.717256	0.743826	0.745805	0.039801	0.039804	mutualism	0.9769	4	0.0146
akk_GCF_026072915.1	MGYG000002399	0.715354	1.107029	0.491171	0.760108	-0.313388	-0.313381	competition	0.7609	7	0.0239
akk_GCF_026072915.1	MGYG000002400	0.715354	1.224947	0.466158	0.798241	-0.348354	-0.348346	competition	0.6127	4	0.1364
akk_GCF_026072915.1	MGYG000002401	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002402	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002404	0.715354	0.954848	0.519379	0.693267	-0.273956	-0.273951	competition	0.6627	4	0.0362
akk_GCF_026072915.1	MGYG000002405	0.715354	0.208851	0.703237	0.205306	-0.016939	-0.016974	competition	0.0003	4	0.0271
akk_GCF_026072915.1	MGYG000002406	0.715354	0.378110	0.648082	0.342547	-0.094040	-0.094054	competition	0.9715	7	0.0126
akk_GCF_026072915.1	MGYG000002407	0.715354	0.794178	0.464193	0.515344	-0.351101	-0.351097	competition	0.6542	2	0.1630
akk_GCF_026072915.1	MGYG000002408	0.715354	1.156293	0.509787	0.824023	-0.287365	-0.287358	competition	0.5866	5	0.0512
akk_GCF_026072915.1	MGYG000002409	0.715354	0.491840	0.794705	0.546396	0.110925	0.110922	mutualism	0.5178	6	0.0134
akk_GCF_026072915.1	MGYG000002410	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002411	0.715354	0.587424	0.741356	0.608775	0.036347	0.036347	mutualism	0.2098	10	0.0044
akk_GCF_026072915.1	MGYG000002412	0.715354	0.919273	0.417811	0.536916	-0.415939	-0.415934	competition	0.5501	2	0.4546
akk_GCF_026072915.1	MGYG000002413	0.715354	0.367628	0.743737	0.382211	0.039676	0.039667	mutualism	0.4209	8	0.0040
akk_GCF_026072915.1	MGYG000002414	0.715354	0.989989	0.532481	0.736914	-0.255640	-0.255635	competition	0.2753	3	0.0541
akk_GCF_026072915.1	MGYG000002415	0.715354	1.149255	0.517144	0.830827	-0.277080	-0.277073	competition	0.6274	4	0.0579
akk_GCF_026072915.1	MGYG000002416	0.715354	0.374082	0.724663	0.378947	0.013013	0.013005	mutualism	-0.0000	5	0.0215
akk_GCF_026072915.1	MGYG000002417	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002418	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002419	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002420	0.715354	0.393784	0.639666	0.352116	-0.105805	-0.105813	competition	0.4619	9	0.0241
akk_GCF_026072915.1	MGYG000002421	0.715354	1.044953	0.509524	0.744293	-0.287732	-0.287725	competition	0.8625	5	0.0222
akk_GCF_026072915.1	MGYG000002422	0.715354	0.271317	0.650595	0.246749	-0.090528	-0.090552	competition	0.7979	6	0.0087
akk_GCF_026072915.1	MGYG000002423	0.715354	1.123507	0.527051	0.827773	-0.263231	-0.263224	competition	0.6984	5	0.0717
akk_GCF_026072915.1	MGYG000002424	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002425	0.715354	0.287278	0.696044	0.279518	-0.026994	-0.027010	competition	0.9975	5	0.0166
akk_GCF_026072915.1	MGYG000002426	0.715354	0.287388	0.698825	0.280742	-0.023107	-0.023124	competition	0.3899	7	0.0040
akk_GCF_026072915.1	MGYG000002427	0.715354	0.122268	0.637272	0.108915	-0.109151	-0.109212	competition	0.4713	4	0.0186
akk_GCF_026072915.1	MGYG000002428	0.715354	0.287388	0.698825	0.280742	-0.023107	-0.023124	competition	0.9861	5	0.0068
akk_GCF_026072915.1	MGYG000002429	0.715354	0.287388	0.695981	0.279600	-0.027083	-0.027099	competition	0.4081	6	0.0039
akk_GCF_026072915.1	MGYG000002430	0.715354	0.288409	0.698749	0.281709	-0.023213	-0.023229	competition	0.9860	5	0.0068
akk_GCF_026072915.1	MGYG000002431	0.715354	0.287388	0.698825	0.280742	-0.023107	-0.023124	competition	0.9861	5	0.0154
akk_GCF_026072915.1	MGYG000002432	0.715354	0.291743	0.702926	0.286670	-0.017373	-0.017389	competition	0.9860	5	0.0068
akk_GCF_026072915.1	MGYG000002433	0.715354	0.287388	0.698825	0.280742	-0.023107	-0.023124	competition	0.9861	5	0.0068
