species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_018847155.1	MGYG000000646	0.978024	0.954951	0.857599	0.837369	-0.123131	-0.123129	competition	1.0000	3	0.6164
akk_GCF_018847155.1	MGYG000000647	0.978024	2.408841	0.812261	2.000592	-0.169487	-0.169479	competition	-0.0000	3	0.0919
akk_GCF_018847155.1	MGYG000000648	0.978024	1.984087	0.796621	1.616095	-0.185478	-0.185472	competition	0.7835	2	0.0348
akk_GCF_018847155.1	MGYG000000649	0.978024	1.441107	0.813534	1.198741	-0.168185	-0.168180	competition	0.0000	2	0.3699
akk_GCF_018847155.1	MGYG000000650	0.978024	1.005956	0.967035	0.994656	-0.011235	-0.011233	competition	1.0000	4	0.0430
akk_GCF_018847155.1	MGYG000000651	0.978024	0.742918	1.001345	0.760629	0.023846	0.023840	mutualism	0.1117	8	0.0386
akk_GCF_018847155.1	MGYG000000652	0.978024	1.644217	0.663037	1.114682	-0.322065	-0.322059	competition	-0.0000	2	0.1856
akk_GCF_018847155.1	MGYG000000653	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000000654	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000000655	0.978024	1.898804	0.795354	1.544170	-0.186774	-0.186767	competition	0.0069	2	0.1501
akk_GCF_018847155.1	MGYG000000656	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000000657	0.978024	1.648277	0.832306	1.402707	-0.148992	-0.148986	competition	0.4531	6	0.0577
akk_GCF_018847155.1	MGYG000000659	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000000660	0.978024	1.463684	0.799027	1.195810	-0.183019	-0.183014	competition	0.2599	4	0.2170
akk_GCF_018847155.1	MGYG000000661	0.978024	0.172924	0.885129	0.156495	-0.094982	-0.095007	competition	0.0004	2	0.0293
akk_GCF_018847155.1	MGYG000000663	0.978024	0.146716	1.042109	0.156321	0.065526	0.065467	mutualism	0.0911	4	0.0071
akk_GCF_018847155.1	MGYG000000664	0.978024	2.150656	0.808700	1.778332	-0.173128	-0.173121	competition	-0.0000	3	0.0506
akk_GCF_018847155.1	MGYG000000666	0.978024	1.002198	0.911877	0.934418	-0.067633	-0.067631	competition	-0.0000	2	0.1059
akk_GCF_018847155.1	MGYG000000667	0.978024	0.432941	0.983484	0.435352	0.005583	0.005569	mutualism	0.0201	4	0.0194
akk_GCF_018847155.1	MGYG000000668	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000000669	0.978024	1.499530	0.946201	1.450747	-0.032538	-0.032532	competition	0.9049	3	0.1011
