model_id	fastmic_growth	cobra_growth	abs_diff	rel_diff_pct
MGYG000001779__gradient_L5_pectin_gapseq	0.63709800	0.63709800	0.00e+00	0.0000
MGYG000001779__gradient_L6_resistant_starch_gapseq	1.25232200	1.25232200	0.00e+00	0.0000
MGYG000001779__gradient_L7_bglucan_gapseq	1.46534700	1.46534700	0.00e+00	0.0000
MGYG000001779__gradient_L8_hmo_gapseq	1.46534700	1.46534700	0.00e+00	0.0000
MGYG000001779__gradient_L9_mos_gapseq	1.46534700	1.46534700	0.00e+00	0.0000
MGYG000001780__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001780__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001780__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001780__gradient_L3_gos_gapseq	1.55433300	1.55433300	0.00e+00	0.0000
MGYG000001780__gradient_L4_xos_gapseq	1.65318900	1.65318900	0.00e+00	0.0000
MGYG000001780__gradient_L5_pectin_gapseq	1.71628800	1.71628800	0.00e+00	0.0000
MGYG000001780__gradient_L6_resistant_starch_gapseq	2.44992700	2.44992700	0.00e+00	0.0000
MGYG000001780__gradient_L7_bglucan_gapseq	2.67380800	2.67380800	0.00e+00	0.0000
MGYG000001780__gradient_L8_hmo_gapseq	2.67380800	2.67380800	0.00e+00	0.0000
MGYG000001780__gradient_L9_mos_gapseq	2.81923600	2.81923600	0.00e+00	0.0000
MGYG000001785__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001785__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001785__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001785__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001785__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001785__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001785__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001785__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001785__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001785__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001786__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001786__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001786__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001786__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001786__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001786__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001786__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001786__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001786__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001786__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001790__gradient_L0_base_gapseq	0.19724700	0.19724700	0.00e+00	0.0000
MGYG000001790__gradient_L1_inulin_gapseq	0.29395600	0.29395600	0.00e+00	0.0000
MGYG000001790__gradient_L2_fos_gapseq	0.29395600	0.29395600	0.00e+00	0.0000
MGYG000001790__gradient_L3_gos_gapseq	0.29395600	0.29395600	0.00e+00	0.0000
MGYG000001790__gradient_L4_xos_gapseq	0.29395600	0.29395600	0.00e+00	0.0000
MGYG000001790__gradient_L5_pectin_gapseq	0.29395600	0.29395600	0.00e+00	0.0000
MGYG000001790__gradient_L6_resistant_starch_gapseq	0.36142400	0.36142400	0.00e+00	0.0000
MGYG000001790__gradient_L7_bglucan_gapseq	0.36142400	0.36142400	0.00e+00	0.0000
MGYG000001790__gradient_L8_hmo_gapseq	0.36142400	0.36142400	0.00e+00	0.0000
MGYG000001790__gradient_L9_mos_gapseq	0.36142400	0.36142400	0.00e+00	0.0000
MGYG000001793__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001793__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001793__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001793__gradient_L3_gos_gapseq	0.71032100	0.71032100	0.00e+00	0.0000
MGYG000001793__gradient_L4_xos_gapseq	0.71032100	0.71032100	0.00e+00	0.0000
MGYG000001793__gradient_L5_pectin_gapseq	0.71032100	0.71032100	0.00e+00	0.0000
MGYG000001793__gradient_L6_resistant_starch_gapseq	1.25078700	1.25078700	0.00e+00	0.0000
MGYG000001793__gradient_L7_bglucan_gapseq	1.42947300	1.42947300	0.00e+00	0.0000
MGYG000001793__gradient_L8_hmo_gapseq	1.42947300	1.42947300	0.00e+00	0.0000
MGYG000001793__gradient_L9_mos_gapseq	1.51771200	1.51771200	0.00e+00	0.0000
MGYG000001795__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001795__gradient_L1_inulin_gapseq	0.44291700	0.44291700	0.00e+00	0.0000
MGYG000001795__gradient_L2_fos_gapseq	0.44291700	0.44291700	0.00e+00	0.0000
MGYG000001795__gradient_L3_gos_gapseq	0.44291700	0.44291700	0.00e+00	0.0000
MGYG000001795__gradient_L4_xos_gapseq	0.44291700	0.44291700	0.00e+00	0.0000
MGYG000001795__gradient_L5_pectin_gapseq	0.44291700	0.44291700	0.00e+00	0.0000
MGYG000001795__gradient_L6_resistant_starch_gapseq	0.72229500	0.72229500	0.00e+00	0.0000
MGYG000001795__gradient_L7_bglucan_gapseq	0.72229500	0.72229500	0.00e+00	0.0000
MGYG000001795__gradient_L8_hmo_gapseq	0.72229500	0.72229500	0.00e+00	0.0000
MGYG000001795__gradient_L9_mos_gapseq	0.83160000	0.83160000	0.00e+00	0.0000
MGYG000001797__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001797__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001797__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001797__gradient_L3_gos_gapseq	0.84041900	0.84041900	0.00e+00	0.0000
MGYG000001797__gradient_L4_xos_gapseq	0.84041900	0.84041900	0.00e+00	0.0000
MGYG000001797__gradient_L5_pectin_gapseq	0.84041900	0.84041900	0.00e+00	0.0000
MGYG000001797__gradient_L6_resistant_starch_gapseq	1.37534500	1.37534500	0.00e+00	0.0000
MGYG000001797__gradient_L7_bglucan_gapseq	1.55330600	1.55330600	0.00e+00	0.0000
MGYG000001797__gradient_L8_hmo_gapseq	1.55330600	1.55330600	0.00e+00	0.0000
MGYG000001797__gradient_L9_mos_gapseq	1.67634100	1.67634100	0.00e+00	0.0000
MGYG000001798__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001798__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001798__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001798__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001798__gradient_L4_xos_gapseq	1.33023200	1.33023200	0.00e+00	0.0000
MGYG000001798__gradient_L5_pectin_gapseq	1.33023200	1.33023200	0.00e+00	0.0000
MGYG000001798__gradient_L6_resistant_starch_gapseq	2.00859500	2.00859500	0.00e+00	0.0000
MGYG000001798__gradient_L7_bglucan_gapseq	2.00859500	2.00859500	0.00e+00	0.0000
MGYG000001798__gradient_L8_hmo_gapseq	2.00859500	2.00859500	0.00e+00	0.0000
MGYG000001798__gradient_L9_mos_gapseq	2.17156500	2.17156500	0.00e+00	0.0000
MGYG000001800__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001800__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001800__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001800__gradient_L3_gos_gapseq	0.10348600	0.10348300	3.00e-06	0.0029
MGYG000001800__gradient_L4_xos_gapseq	0.10348600	0.10348300	3.00e-06	0.0029
MGYG000001800__gradient_L5_pectin_gapseq	0.10348600	0.10348300	3.00e-06	0.0029
MGYG000001800__gradient_L6_resistant_starch_gapseq	0.43357200	0.43357000	2.00e-06	0.0005
MGYG000001800__gradient_L7_bglucan_gapseq	0.43357200	0.43357000	2.00e-06	0.0005
MGYG000001800__gradient_L8_hmo_gapseq	0.43357200	0.43357000	2.00e-06	0.0005
MGYG000001800__gradient_L9_mos_gapseq	0.43357200	0.43357000	2.00e-06	0.0005
MGYG000001817__gradient_L0_base_gapseq	0.14325600	0.14325600	0.00e+00	0.0000
MGYG000001817__gradient_L1_inulin_gapseq	0.14325600	0.14325600	0.00e+00	0.0000
MGYG000001817__gradient_L2_fos_gapseq	0.14325600	0.14325600	0.00e+00	0.0000
MGYG000001817__gradient_L3_gos_gapseq	0.14325600	0.14325600	0.00e+00	0.0000
MGYG000001817__gradient_L4_xos_gapseq	0.14325600	0.14325600	0.00e+00	0.0000
MGYG000001817__gradient_L5_pectin_gapseq	0.14325600	0.14325600	0.00e+00	0.0000
MGYG000001817__gradient_L6_resistant_starch_gapseq	0.29887200	0.29887200	0.00e+00	0.0000
MGYG000001817__gradient_L7_bglucan_gapseq	0.36556500	0.36556500	0.00e+00	0.0000
MGYG000001817__gradient_L8_hmo_gapseq	0.36556500	0.36556500	0.00e+00	0.0000
MGYG000001817__gradient_L9_mos_gapseq	0.36556500	0.36556500	0.00e+00	0.0000
MGYG000001820__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001820__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001820__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001820__gradient_L3_gos_gapseq	0.66580100	0.66580100	0.00e+00	0.0000
MGYG000001820__gradient_L4_xos_gapseq	0.70860300	0.70860300	0.00e+00	0.0000
MGYG000001820__gradient_L5_pectin_gapseq	0.70860300	0.70860300	0.00e+00	0.0000
MGYG000001820__gradient_L6_resistant_starch_gapseq	1.15495300	1.15495300	0.00e+00	0.0000
MGYG000001820__gradient_L7_bglucan_gapseq	1.15495300	1.15495300	0.00e+00	0.0000
MGYG000001820__gradient_L8_hmo_gapseq	1.15495300	1.15495300	0.00e+00	0.0000
MGYG000001820__gradient_L9_mos_gapseq	1.15495300	1.15495300	0.00e+00	0.0000
MGYG000001826__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001826__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001826__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001826__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001826__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001826__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001826__gradient_L6_resistant_starch_gapseq	0.81427900	0.81427900	0.00e+00	0.0000
MGYG000001826__gradient_L7_bglucan_gapseq	0.81427900	0.81427900	0.00e+00	0.0000
MGYG000001826__gradient_L8_hmo_gapseq	0.81427900	0.81427900	0.00e+00	0.0000
MGYG000001826__gradient_L9_mos_gapseq	0.89206200	0.89206200	0.00e+00	0.0000
MGYG000001828__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001828__gradient_L1_inulin_gapseq	0.15426100	0.15426100	0.00e+00	0.0000
MGYG000001828__gradient_L2_fos_gapseq	0.15426100	0.15426100	0.00e+00	0.0000
MGYG000001828__gradient_L3_gos_gapseq	0.23593200	0.23593200	0.00e+00	0.0000
MGYG000001828__gradient_L4_xos_gapseq	0.23593200	0.23593200	0.00e+00	0.0000
MGYG000001828__gradient_L5_pectin_gapseq	0.23593200	0.23593200	0.00e+00	0.0000
MGYG000001828__gradient_L6_resistant_starch_gapseq	0.23593200	0.23593200	0.00e+00	0.0000
MGYG000001828__gradient_L7_bglucan_gapseq	0.23593200	0.23593200	0.00e+00	0.0000
MGYG000001828__gradient_L8_hmo_gapseq	0.23593200	0.23593200	0.00e+00	0.0000
MGYG000001828__gradient_L9_mos_gapseq	0.23593200	0.23593200	0.00e+00	0.0000
MGYG000001831__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001831__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001831__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001831__gradient_L3_gos_gapseq	0.78560300	0.78560300	0.00e+00	0.0000
MGYG000001831__gradient_L4_xos_gapseq	0.78901800	0.78901800	0.00e+00	0.0000
MGYG000001831__gradient_L5_pectin_gapseq	0.78901800	0.78901800	0.00e+00	0.0000
MGYG000001831__gradient_L6_resistant_starch_gapseq	1.32714100	1.32714100	0.00e+00	0.0000
MGYG000001831__gradient_L7_bglucan_gapseq	1.50585900	1.50585900	0.00e+00	0.0000
MGYG000001831__gradient_L8_hmo_gapseq	1.50585900	1.50585900	0.00e+00	0.0000
MGYG000001831__gradient_L9_mos_gapseq	1.50585900	1.50585900	0.00e+00	0.0000
MGYG000001835__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001835__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001835__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001835__gradient_L3_gos_gapseq	0.85328800	0.85328800	0.00e+00	0.0000
MGYG000001835__gradient_L4_xos_gapseq	0.93504200	0.93504200	0.00e+00	0.0000
MGYG000001835__gradient_L5_pectin_gapseq	0.97854500	0.97854500	0.00e+00	0.0000
MGYG000001835__gradient_L6_resistant_starch_gapseq	1.11115200	1.11115200	0.00e+00	0.0000
MGYG000001835__gradient_L7_bglucan_gapseq	1.31681400	1.31681400	0.00e+00	0.0000
MGYG000001835__gradient_L8_hmo_gapseq	1.31681400	1.31681400	0.00e+00	0.0000
MGYG000001835__gradient_L9_mos_gapseq	1.44942100	1.44942100	0.00e+00	0.0000
MGYG000001836__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001836__gradient_L1_inulin_gapseq	0.26417600	0.26417600	0.00e+00	0.0000
MGYG000001836__gradient_L2_fos_gapseq	0.26417600	0.26417600	0.00e+00	0.0000
MGYG000001836__gradient_L3_gos_gapseq	0.62147700	0.62147700	0.00e+00	0.0000
MGYG000001836__gradient_L4_xos_gapseq	0.62147700	0.62147700	0.00e+00	0.0000
MGYG000001836__gradient_L5_pectin_gapseq	0.62147700	0.62147700	0.00e+00	0.0000
MGYG000001836__gradient_L6_resistant_starch_gapseq	0.99438400	0.99438300	1.00e-06	0.0001
MGYG000001836__gradient_L7_bglucan_gapseq	0.99438700	0.99438300	4.00e-06	0.0004
MGYG000001836__gradient_L8_hmo_gapseq	0.99438700	0.99438300	4.00e-06	0.0004
MGYG000001836__gradient_L9_mos_gapseq	0.99438700	0.99438300	4.00e-06	0.0004
MGYG000001845__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001845__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001845__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001845__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001845__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001845__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001845__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001845__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001845__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001845__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001846__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001846__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001846__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001846__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001846__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001846__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001846__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001846__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001846__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001846__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001853__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001853__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001853__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001853__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001853__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001853__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001853__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001853__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001853__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001853__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001861__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001861__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001861__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001861__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001861__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001861__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001861__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001861__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001861__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001861__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001864__gradient_L0_base_gapseq	0.47073600	0.47073600	0.00e+00	0.0000
MGYG000001864__gradient_L1_inulin_gapseq	0.61842100	0.61842100	0.00e+00	0.0000
MGYG000001864__gradient_L2_fos_gapseq	0.61842100	0.61842100	0.00e+00	0.0000
MGYG000001864__gradient_L3_gos_gapseq	0.61842100	0.61842100	0.00e+00	0.0000
MGYG000001864__gradient_L4_xos_gapseq	0.61842100	0.61842100	0.00e+00	0.0000
MGYG000001864__gradient_L5_pectin_gapseq	0.61842100	0.61842100	0.00e+00	0.0000
MGYG000001864__gradient_L6_resistant_starch_gapseq	0.99438300	0.99438300	0.00e+00	0.0000
MGYG000001864__gradient_L7_bglucan_gapseq	0.99438300	0.99438300	0.00e+00	0.0000
MGYG000001864__gradient_L8_hmo_gapseq	0.99438300	0.99438300	0.00e+00	0.0000
MGYG000001864__gradient_L9_mos_gapseq	0.99438300	0.99438300	0.00e+00	0.0000
MGYG000001881__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001881__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001881__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001881__gradient_L3_gos_gapseq	0.69872200	0.69872200	0.00e+00	0.0000
MGYG000001881__gradient_L4_xos_gapseq	0.82910000	0.82910000	0.00e+00	0.0000
MGYG000001881__gradient_L5_pectin_gapseq	0.82910000	0.82910000	0.00e+00	0.0000
MGYG000001881__gradient_L6_resistant_starch_gapseq	1.12586100	1.12586100	0.00e+00	0.0000
MGYG000001881__gradient_L7_bglucan_gapseq	1.12586100	1.12586100	0.00e+00	0.0000
MGYG000001881__gradient_L8_hmo_gapseq	1.12586100	1.12586100	0.00e+00	0.0000
MGYG000001881__gradient_L9_mos_gapseq	1.22277900	1.22277900	0.00e+00	0.0000
MGYG000001883__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001883__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001883__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001883__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001883__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001883__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001883__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001883__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001883__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001883__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001887__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001887__gradient_L1_inulin_gapseq	0.59655000	0.59655000	0.00e+00	0.0000
MGYG000001887__gradient_L2_fos_gapseq	0.59655000	0.59655000	0.00e+00	0.0000
MGYG000001887__gradient_L3_gos_gapseq	0.97944200	0.97944200	0.00e+00	0.0000
MGYG000001887__gradient_L4_xos_gapseq	0.97944200	0.97944200	0.00e+00	0.0000
MGYG000001887__gradient_L5_pectin_gapseq	0.97944200	0.97944200	0.00e+00	0.0000
MGYG000001887__gradient_L6_resistant_starch_gapseq	1.67467900	1.67467900	0.00e+00	0.0000
MGYG000001887__gradient_L7_bglucan_gapseq	1.91868700	1.91868700	0.00e+00	0.0000
MGYG000001887__gradient_L8_hmo_gapseq	1.91868700	1.91868700	0.00e+00	0.0000
MGYG000001887__gradient_L9_mos_gapseq	2.05216200	2.05216200	0.00e+00	0.0000
MGYG000001890__gradient_L0_base_gapseq	0.32755000	0.32755000	0.00e+00	0.0000
MGYG000001890__gradient_L1_inulin_gapseq	0.44148400	0.44148400	0.00e+00	0.0000
MGYG000001890__gradient_L2_fos_gapseq	0.44148400	0.44148400	0.00e+00	0.0000
MGYG000001890__gradient_L3_gos_gapseq	0.51981300	0.51981300	0.00e+00	0.0000
MGYG000001890__gradient_L4_xos_gapseq	0.58390100	0.58390100	0.00e+00	0.0000
MGYG000001890__gradient_L5_pectin_gapseq	0.58390100	0.58390100	0.00e+00	0.0000
MGYG000001890__gradient_L6_resistant_starch_gapseq	1.10372400	1.10372400	0.00e+00	0.0000
MGYG000001890__gradient_L7_bglucan_gapseq	1.10372400	1.10372400	0.00e+00	0.0000
MGYG000001890__gradient_L8_hmo_gapseq	1.10372400	1.10372400	0.00e+00	0.0000
MGYG000001890__gradient_L9_mos_gapseq	1.10372400	1.10372400	0.00e+00	0.0000
MGYG000001896__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001896__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001896__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001896__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001896__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001896__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001896__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001896__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001896__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001896__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001898__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001898__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001898__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001898__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001898__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001898__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001898__gradient_L6_resistant_starch_gapseq	2.11913800	2.11913800	0.00e+00	0.0000
MGYG000001898__gradient_L7_bglucan_gapseq	2.11913800	2.11913800	0.00e+00	0.0000
MGYG000001898__gradient_L8_hmo_gapseq	2.11913800	2.11913800	0.00e+00	0.0000
MGYG000001898__gradient_L9_mos_gapseq	2.28063500	2.28063500	0.00e+00	0.0000
MGYG000001905__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001905__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001905__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001905__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001905__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001905__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001905__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001905__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001905__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001905__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001906__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000001906__gradient_L1_inulin_gapseq	0.50768200	0.50768700	5.00e-06	0.0010
MGYG000001906__gradient_L2_fos_gapseq	0.50768200	0.50768700	5.00e-06	0.0010
MGYG000001906__gradient_L3_gos_gapseq	0.61371900	0.61372400	5.00e-06	0.0008
