species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_026072915.1	MGYG000004170	1.032829	0.307799	0.965006	0.287582	-0.065667	-0.065685	competition	-0.0000	3	0.0452
akk_GCF_026072915.1	MGYG000004171	1.032829	0.698640	1.048278	0.709090	0.014958	0.014957	mutualism	0.0004	7	0.0415
akk_GCF_026072915.1	MGYG000004172	1.032829	1.340872	0.730544	0.948430	-0.292677	-0.292677	competition	0.4229	6	0.0249
akk_GCF_026072915.1	MGYG000004173	1.032829	0.808366	0.973617	0.762022	-0.057330	-0.057330	competition	0.6606	7	0.0253
akk_GCF_026072915.1	MGYG000004175	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004177	1.032829	0.155682	0.930652	0.140282	-0.098929	-0.098919	competition	-0.0000	2	0.0448
akk_GCF_026072915.1	MGYG000004178	1.032829	0.193397	0.920320	0.172321	-0.108933	-0.108976	competition	0.0001	4	0.0149
akk_GCF_026072915.1	MGYG000004180	1.032829	3.117656	0.839527	2.534169	-0.187158	-0.187156	competition	0.7763	8	0.0309
akk_GCF_026072915.1	MGYG000004181	1.032829	1.283277	0.825407	1.025557	-0.200829	-0.200830	competition	0.0034	4	0.2207
akk_GCF_026072915.1	MGYG000004183	1.032829	1.033391	0.955921	0.956443	-0.074464	-0.074462	competition	0.0180	7	0.0308
akk_GCF_026072915.1	MGYG000004186	1.032829	1.309667	0.849835	1.077623	-0.177178	-0.177178	competition	0.9937	4	0.0655
akk_GCF_026072915.1	MGYG000004189	1.032829	0.308685	1.108296	0.331233	0.073068	0.073044	mutualism	0.3111	10	0.0149
akk_GCF_026072915.1	MGYG000004191	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004192	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004194	1.032829	1.414326	0.943071	1.291421	-0.086905	-0.086900	competition	0.1813	6	0.0552
akk_GCF_026072915.1	MGYG000004196	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004198	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004199	1.032829	1.397330	0.920987	1.246023	-0.108287	-0.108283	competition	0.0076	7	0.0304
akk_GCF_026072915.1	MGYG000004200	1.032829	0.256917	1.033807	0.257154	0.000947	0.000926	neutral	0.6604	9	0.0279
akk_GCF_026072915.1	MGYG000004203	1.032829	1.440889	0.879618	1.227146	-0.148341	-0.148341	competition	0.0087	7	0.0844
akk_GCF_026072915.1	MGYG000004204	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004205	1.032829	0.590204	1.058019	0.604596	0.024389	0.024384	mutualism	0.0349	6	0.0475
akk_GCF_026072915.1	MGYG000004207	1.032829	0.398861	0.981247	0.378934	-0.049943	-0.049960	competition	0.4974	7	0.0268
akk_GCF_026072915.1	MGYG000004208	1.032829	0.341804	0.871702	0.288473	-0.156006	-0.156027	competition	0.1960	6	0.0148
akk_GCF_026072915.1	MGYG000004209	1.032829	2.016071	0.860650	1.679992	-0.166706	-0.166700	competition	1.0000	3	0.0367
akk_GCF_026072915.1	MGYG000004210	1.032829	1.362420	0.827046	1.090968	-0.199242	-0.199242	competition	0.1732	6	0.1367
akk_GCF_026072915.1	MGYG000004212	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004213	1.032829	0.590228	0.685350	0.391650	-0.336434	-0.336443	competition	0.0368	4	0.0565
akk_GCF_026072915.1	MGYG000004214	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004215	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004216	1.032829	0.083432	0.991505	0.080087	-0.040011	-0.040097	competition	-0.0000	1	0.0848
akk_GCF_026072915.1	MGYG000004218	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004219	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004220	1.032829	2.029777	0.853720	1.677794	-0.173416	-0.173410	competition	0.9941	5	0.0375
akk_GCF_026072915.1	MGYG000004221	1.032829	1.020846	1.029982	1.018034	-0.002757	-0.002755	competition	0.2619	7	0.0312
akk_GCF_026072915.1	MGYG000004222	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
