species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
L_crispatus_ST1_GCF_000091765.1	MGYG000001305	1.066261	0.654632	1.336870	0.820768	0.253792	0.253785	mutualism	0.0017	5	0.0356
L_crispatus_ST1_GCF_000091765.1	MGYG000001306	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001307	1.066261	2.214217	0.787739	1.635847	-0.261214	-0.261207	competition	0.0158	5	0.0547
L_crispatus_ST1_GCF_000091765.1	MGYG000001308	1.066261	1.708523	0.664964	1.065513	-0.376359	-0.376354	competition	0.2647	5	0.0558
L_crispatus_ST1_GCF_000091765.1	MGYG000001309	1.066261	2.371266	0.868069	1.930520	-0.185876	-0.185869	competition	0.9120	8	0.0555
L_crispatus_ST1_GCF_000091765.1	MGYG000001310	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001311	1.066261	3.355176	0.823344	2.590802	-0.227822	-0.227819	competition	1.0000	3	0.0447
L_crispatus_ST1_GCF_000091765.1	MGYG000001312	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001313	1.066261	2.353154	0.825126	1.820993	-0.226150	-0.226148	competition	1.0000	5	0.0227
L_crispatus_ST1_GCF_000091765.1	MGYG000001314	1.066261	0.858938	0.942869	0.759537	-0.115724	-0.115725	competition	1.0000	4	0.0447
L_crispatus_ST1_GCF_000091765.1	MGYG000001315	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001316	1.066261	2.276100	0.802236	1.712513	-0.247617	-0.247611	competition	0.9157	6	0.0469
L_crispatus_ST1_GCF_000091765.1	MGYG000001317	1.066261	3.339838	0.804306	2.519345	-0.245676	-0.245669	competition	0.9967	6	0.0460
L_crispatus_ST1_GCF_000091765.1	MGYG000001318	1.066261	3.116361	0.791235	2.312565	-0.257935	-0.257928	competition	0.9967	5	0.0682
L_crispatus_ST1_GCF_000091765.1	MGYG000001319	1.066261	1.092396	0.818904	0.838974	-0.231986	-0.231988	competition	0.0393	4	0.0440
L_crispatus_ST1_GCF_000091765.1	MGYG000001320	1.066261	0.668230	1.063193	0.666302	-0.002878	-0.002885	competition	0.0000	4	0.0359
L_crispatus_ST1_GCF_000091765.1	MGYG000001321	1.066261	0.570812	1.215263	0.650574	0.139743	0.139733	mutualism	0.9935	7	0.0335
L_crispatus_ST1_GCF_000091765.1	MGYG000001322	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001323	1.066261	2.707145	0.764899	1.942032	-0.282635	-0.282627	competition	0.0174	7	0.0485
L_crispatus_ST1_GCF_000091765.1	MGYG000001324	1.066261	1.341851	0.965975	1.215650	-0.094054	-0.094050	competition	0.0707	8	0.0470
L_crispatus_ST1_GCF_000091765.1	MGYG000001325	1.066261	1.073931	1.318254	1.327740	0.236334	0.236336	mutualism	0.3331	6	0.0570
L_crispatus_ST1_GCF_000091765.1	MGYG000001326	1.066261	1.341851	0.928178	1.168085	-0.129502	-0.129497	competition	0.9987	5	0.0489
L_crispatus_ST1_GCF_000091765.1	MGYG000001327	1.066261	2.544864	0.845740	2.018560	-0.206817	-0.206810	competition	0.8767	10	0.0513
L_crispatus_ST1_GCF_000091765.1	MGYG000001328	1.066261	2.741856	0.780368	2.006710	-0.268127	-0.268120	competition	1.0000	4	0.0802
L_crispatus_ST1_GCF_000091765.1	MGYG000001329	1.066261	0.161384	0.980161	0.148344	-0.080749	-0.080803	competition	1.0000	5	0.2026
L_crispatus_ST1_GCF_000091765.1	MGYG000001330	1.066261	0.165871	1.277911	0.198789	0.198498	0.198456	mutualism	0.9994	9	0.0035
L_crispatus_ST1_GCF_000091765.1	MGYG000001331	1.066261	0.717923	0.849269	0.571816	-0.203507	-0.203513	competition	0.0045	4	0.0247
L_crispatus_ST1_GCF_000091765.1	MGYG000001332	1.066261	0.720200	1.405926	0.949622	0.318557	0.318554	mutualism	0.0060	7	0.0405
L_crispatus_ST1_GCF_000091765.1	MGYG000001333	1.066261	0.822150	0.729410	0.562414	-0.315918	-0.315922	competition	0.4292	11	0.0180
L_crispatus_ST1_GCF_000091765.1	MGYG000001334	1.066261	1.065362	0.551259	0.550797	-0.482998	-0.482996	competition	0.9688	5	0.1596
L_crispatus_ST1_GCF_000091765.1	MGYG000001335	1.066261	1.144596	0.552651	0.593255	-0.481693	-0.481690	competition	0.7229	2	0.3921
L_crispatus_ST1_GCF_000091765.1	MGYG000001336	1.066261	1.004909	0.712281	0.671294	-0.331983	-0.331985	competition	1.0000	2	0.2849
L_crispatus_ST1_GCF_000091765.1	MGYG000001337	1.066261	2.276100	0.855715	1.826661	-0.197462	-0.197460	competition	0.9833	5	0.0564
